Id,ActivityHour,TotalIntensity,AverageIntensity,Calories,StepTotal
4388161847,2016-04-18 11:00:00,9,0.15,116,228
4388161847,2016-04-18 12:00:00,7,0.116667,112,232
4388161847,2016-04-18 13:00:00,10,0.166667,114,315
4388161847,2016-04-18 14:00:00,9,0.15,104,169
4388161847,2016-04-18 15:00:00,10,0.166667,111,291
4388161847,2016-04-18 16:00:00,68,1.133333,374,3253
4388161847,2016-04-18 17:00:00,61,1.016667,346,1914
4388161847,2016-04-18 18:00:00,42,0.7,266,871
4388161847,2016-04-18 19:00:00,21,0.35,170,558
4388161847,2016-04-18 20:00:00,45,0.75,224,1387
4388161847,2016-04-18 21:00:00,3,0.05,97,25
4388161847,2016-04-18 22:00:00,2,0.033333,92,11
4388161847,2016-04-18 23:00:00,3,0.05,85,18
4388161847,2016-04-19 00:00:00,0,0.0,78,0
4388161847,2016-04-19 01:00:00,1,0.016667,80,7
4388161847,2016-04-19 02:00:00,0,0.0,78,0
4388161847,2016-04-19 03:00:00,0,0.0,79,0
4388161847,2016-04-19 04:00:00,4,0.066667,90,75
4388161847,2016-04-19 05:00:00,66,1.1,259,1717
4388161847,2016-04-19 06:00:00,68,1.133333,300,2438
4388161847,2016-04-19 07:00:00,15,0.25,127,462
4388161847,2016-04-19 08:00:00,10,0.166667,110,237
4388161847,2016-04-19 09:00:00,11,0.183333,115,308
4388161847,2016-04-19 10:00:00,13,0.216667,126,488
4388161847,2016-04-19 11:00:00,7,0.116667,99,140
4388161847,2016-04-19 12:00:00,8,0.133333,116,420
4388161847,2016-04-19 13:00:00,6,0.1,99,179
4388161847,2016-04-19 14:00:00,8,0.133333,110,338
4388161847,2016-04-19 15:00:00,6,0.1,99,150
4388161847,2016-04-19 16:00:00,23,0.383333,178,1053
4388161847,2016-04-19 17:00:00,20,0.333333,153,544
4388161847,2016-04-19 18:00:00,25,0.416667,150,391
4388161847,2016-04-19 19:00:00,8,0.133333,106,91
4388161847,2016-04-19 20:00:00,24,0.4,164,553
4388161847,2016-04-19 21:00:00,15,0.25,134,561
4388161847,2016-04-19 22:00:00,2,0.033333,86,23
4388161847,2016-04-19 23:00:00,1,0.016667,80,6
4388161847,2016-04-20 00:00:00,0,0.0,78,0
4388161847,2016-04-20 01:00:00,2,0.033333,83,17
4388161847,2016-04-20 02:00:00,0,0.0,80,0
4388161847,2016-04-20 03:00:00,0,0.0,79,0
4388161847,2016-04-20 04:00:00,2,0.033333,82,13
4388161847,2016-04-20 05:00:00,49,0.816667,220,1079
4388161847,2016-04-20 06:00:00,68,1.133333,300,2114
4388161847,2016-04-20 07:00:00,12,0.2,121,257
4388161847,2016-04-20 08:00:00,7,0.116667,103,189
4388161847,2016-04-20 09:00:00,7,0.116667,99,122
4388161847,2016-04-20 10:00:00,17,0.283333,135,554
4388161847,2016-04-20 11:00:00,8,0.133333,106,162
4388161847,2016-04-20 12:00:00,9,0.15,121,413
4388161847,2016-04-20 13:00:00,8,0.133333,114,344
4388161847,2016-04-20 14:00:00,0,0.0,83,0
4388161847,2016-04-20 15:00:00,9,0.15,112,334
4388161847,2016-04-20 16:00:00,24,0.4,168,870
4388161847,2016-04-20 17:00:00,55,0.916667,255,1656
4388161847,2016-04-20 18:00:00,11,0.183333,116,176
4388161847,2016-04-20 19:00:00,51,0.85,222,1713
4388161847,2016-04-20 20:00:00,23,0.383333,148,440
4388161847,2016-04-20 21:00:00,5,0.083333,94,80
4388161847,2016-04-20 22:00:00,2,0.033333,87,20
4388161847,2016-04-20 23:00:00,0,0.0,79,0
4388161847,2016-04-21 00:00:00,0,0.0,78,0
4388161847,2016-04-21 01:00:00,1,0.016667,80,6
4388161847,2016-04-21 02:00:00,2,0.033333,83,16
4388161847,2016-04-21 03:00:00,0,0.0,79,0
4388161847,2016-04-21 04:00:00,0,0.0,79,0
4388161847,2016-04-21 05:00:00,28,0.466667,170,603
4388161847,2016-04-21 06:00:00,39,0.65,229,1437
4388161847,2016-04-21 07:00:00,7,0.116667,110,325
4388161847,2016-04-21 08:00:00,7,0.116667,103,222
4388161847,2016-04-21 09:00:00,4,0.066667,91,35
4388161847,2016-04-21 10:00:00,12,0.2,123,443
4388161847,2016-04-21 11:00:00,6,0.1,106,249
4388161847,2016-04-21 12:00:00,12,0.2,125,464
4388161847,2016-04-21 13:00:00,6,0.1,101,190
4388161847,2016-04-21 14:00:00,5,0.083333,99,177
4388161847,2016-04-21 15:00:00,8,0.133333,107,195
4388161847,2016-04-21 16:00:00,23,0.383333,183,1068
4388161847,2016-04-21 17:00:00,6,0.1,121,95
4388161847,2016-04-21 18:00:00,67,1.116667,283,1616
4388161847,2016-04-21 19:00:00,49,0.816667,256,1488
4388161847,2016-04-21 20:00:00,32,0.533333,221,1394
4388161847,2016-04-21 21:00:00,3,0.05,87,32
4388161847,2016-04-21 22:00:00,0,0.0,78,0
4388161847,2016-04-21 23:00:00,0,0.0,78,0
4388161847,2016-04-22 00:00:00,0,0.0,78,0
4388161847,2016-04-22 01:00:00,0,0.0,78,0
4388161847,2016-04-22 02:00:00,0,0.0,78,0
4388161847,2016-04-22 03:00:00,0,0.0,78,0
4388161847,2016-04-22 04:00:00,0,0.0,78,0
4388161847,2016-04-22 05:00:00,0,0.0,78,0
4388161847,2016-04-22 06:00:00,121,2.016667,462,528
4388161847,2016-04-22 07:00:00,19,0.316667,141,619
4388161847,2016-04-22 08:00:00,92,1.533333,317,2503
4388161847,2016-04-22 09:00:00,43,0.716667,260,2203
4388161847,2016-04-22 10:00:00,29,0.483333,186,1035
4388161847,2016-04-22 11:00:00,5,0.083333,105,56
4388161847,2016-04-22 12:00:00,19,0.316667,138,409
4388161847,2016-04-22 13:00:00,1,0.016667,102,9
4388161847,2016-04-22 14:00:00,10,0.166667,122,150
4388161847,2016-04-22 15:00:00,24,0.4,161,542
4388161847,2016-04-22 16:00:00,1,0.016667,100,9
4388161847,2016-04-22 17:00:00,14,0.233333,136,338
4388161847,2016-04-22 18:00:00,90,1.5,321,2985
4388161847,2016-04-22 19:00:00,17,0.283333,129,355
4388161847,2016-04-22 20:00:00,8,0.133333,109,192
4388161847,2016-04-22 21:00:00,0,0.0,93,0
4388161847,2016-04-22 22:00:00,7,0.116667,108,197
4388161847,2016-04-22 23:00:00,1,0.016667,84,9
4388161847,2016-04-23 00:00:00,2,0.033333,83,22
4388161847,2016-04-23 01:00:00,0,0.0,78,0
4388161847,2016-04-23 02:00:00,0,0.0,79,0
4388161847,2016-04-23 03:00:00,1,0.016667,81,4
4388161847,2016-04-23 04:00:00,0,0.0,79,0
4388161847,2016-04-23 05:00:00,0,0.0,79,0
4388161847,2016-04-23 06:00:00,4,0.066667,89,42
4388161847,2016-04-23 07:00:00,2,0.033333,87,14
4388161847,2016-04-23 08:00:00,7,0.116667,96,71
4388161847,2016-04-23 09:00:00,1,0.016667,85,6
4388161847,2016-04-23 10:00:00,26,0.433333,168,829
4388161847,2016-04-23 11:00:00,28,0.466667,197,1343
4388161847,2016-04-23 12:00:00,25,0.416667,168,863
4388161847,2016-04-23 13:00:00,66,1.1,314,2925
4388161847,2016-04-23 14:00:00,154,2.566667,592,5237
4388161847,2016-04-23 15:00:00,17,0.283333,142,575
4388161847,2016-04-23 16:00:00,4,0.066667,107,39
4388161847,2016-04-23 17:00:00,4,0.066667,109,30
4388161847,2016-04-23 18:00:00,23,0.383333,158,574
4388161847,2016-04-23 19:00:00,10,0.166667,109,181
4388161847,2016-04-23 20:00:00,6,0.1,103,106
4388161847,2016-04-23 21:00:00,2,0.033333,84,24
4388161847,2016-04-23 22:00:00,16,0.266667,130,347
4388161847,2016-04-23 23:00:00,1,0.016667,94,4
4388161847,2016-04-24 00:00:00,1,0.016667,82,9
4388161847,2016-04-24 01:00:00,2,0.033333,83,14
4388161847,2016-04-24 02:00:00,0,0.0,79,0
4388161847,2016-04-24 03:00:00,1,0.016667,81,9
4388161847,2016-04-24 04:00:00,0,0.0,79,0
4388161847,2016-04-24 05:00:00,1,0.016667,81,9
4388161847,2016-04-24 06:00:00,14,0.233333,133,420
4388161847,2016-04-24 07:00:00,2,0.033333,86,22
4388161847,2016-04-24 08:00:00,11,0.183333,112,312
4388161847,2016-04-24 09:00:00,0,0.0,79,0
4388161847,2016-04-24 10:00:00,10,0.166667,108,253
4388161847,2016-04-24 11:00:00,5,0.083333,92,72
4388161847,2016-04-24 12:00:00,27,0.45,171,939
4388161847,2016-04-24 13:00:00,29,0.483333,187,966
4388161847,2016-04-24 14:00:00,56,0.933333,251,2228
4388161847,2016-04-24 15:00:00,40,0.666667,216,1708
4388161847,2016-04-24 16:00:00,2,0.033333,83,28
4388161847,2016-04-24 17:00:00,0,0.0,79,0
4388161847,2016-04-24 18:00:00,26,0.433333,157,613
4388161847,2016-04-24 19:00:00,10,0.166667,108,215
4388161847,2016-04-24 20:00:00,48,0.8,266,2235
4388161847,2016-04-24 21:00:00,12,0.2,110,191
4388161847,2016-04-24 22:00:00,0,0.0,81,0
4388161847,2016-04-24 23:00:00,0,0.0,78,0
4388161847,2016-04-25 00:00:00,0,0.0,78,0
4388161847,2016-04-25 01:00:00,0,0.0,78,0
4388161847,2016-04-25 02:00:00,0,0.0,78,0
4388161847,2016-04-25 03:00:00,0,0.0,78,0
4388161847,2016-04-25 04:00:00,0,0.0,78,0
4388161847,2016-04-25 05:00:00,29,0.483333,163,595
4388161847,2016-04-25 06:00:00,22,0.366667,161,659
4388161847,2016-04-25 07:00:00,16,0.266667,152,826
4388161847,2016-04-25 08:00:00,5,0.083333,104,104
4388161847,2016-04-25 09:00:00,15,0.25,126,474
4388161847,2016-04-25 10:00:00,8,0.133333,105,262
4388161847,2016-04-25 11:00:00,10,0.166667,127,459
4388161847,2016-04-25 12:00:00,11,0.183333,120,335
4388161847,2016-04-25 13:00:00,6,0.1,101,189
4388161847,2016-04-25 14:00:00,7,0.116667,107,295
4388161847,2016-04-25 15:00:00,13,0.216667,122,455
4388161847,2016-04-25 16:00:00,28,0.466667,180,981
4388161847,2016-04-25 17:00:00,79,1.316667,304,2238
4388161847,2016-04-25 18:00:00,22,0.366667,159,667
4388161847,2016-04-25 19:00:00,42,0.7,240,1501
4388161847,2016-04-25 20:00:00,61,1.016667,309,2349
4388161847,2016-04-25 21:00:00,16,0.266667,144,511
4388161847,2016-04-25 22:00:00,4,0.066667,90,46
4388161847,2016-04-25 23:00:00,2,0.033333,83,15
4388161847,2016-04-26 00:00:00,0,0.0,79,0
4388161847,2016-04-26 01:00:00,0,0.0,79,0
4388161847,2016-04-26 02:00:00,1,0.016667,80,4
4388161847,2016-04-26 03:00:00,1,0.016667,81,11
4388161847,2016-04-26 04:00:00,3,0.05,84,14
4388161847,2016-04-26 05:00:00,40,0.666667,202,838
4388161847,2016-04-26 06:00:00,82,1.366667,307,2662
4388161847,2016-04-26 07:00:00,16,0.266667,149,630
4388161847,2016-04-26 08:00:00,6,0.1,101,122
4388161847,2016-04-26 09:00:00,15,0.25,125,407
4388161847,2016-04-26 10:00:00,17,0.283333,139,631
4388161847,2016-04-26 11:00:00,8,0.133333,119,383
4388161847,2016-04-26 12:00:00,14,0.233333,131,414
4388161847,2016-04-26 13:00:00,8,0.133333,107,279
4388161847,2016-04-26 14:00:00,10,0.166667,118,369
4388161847,2016-04-26 15:00:00,14,0.233333,123,435
4388161847,2016-04-26 16:00:00,11,0.183333,131,571
4388161847,2016-04-26 17:00:00,33,0.55,191,1046
4388161847,2016-04-26 18:00:00,11,0.183333,115,219
4388161847,2016-04-26 19:00:00,2,0.033333,94,74
4388161847,2016-04-26 20:00:00,14,0.233333,123,320
4388161847,2016-04-26 21:00:00,3,0.05,88,15
4388161847,2016-04-26 22:00:00,1,0.016667,81,6
4388161847,2016-04-26 23:00:00,2,0.033333,83,11
4388161847,2016-04-27 00:00:00,1,0.016667,80,7
4388161847,2016-04-27 01:00:00,1,0.016667,80,12
4388161847,2016-04-27 02:00:00,3,0.05,85,41
4388161847,2016-04-27 03:00:00,1,0.016667,80,8
4388161847,2016-04-27 04:00:00,0,0.0,79,0
4388161847,2016-04-27 05:00:00,25,0.416667,150,329
4388161847,2016-04-27 06:00:00,21,0.35,168,939
4388161847,2016-04-27 07:00:00,9,0.15,106,225
4388161847,2016-04-27 08:00:00,5,0.083333,97,156
4388161847,2016-04-27 09:00:00,6,0.1,99,145
4388161847,2016-04-27 10:00:00,10,0.166667,117,450
4388161847,2016-04-27 11:00:00,10,0.166667,128,496
4388161847,2016-04-27 12:00:00,15,0.25,138,516
4388161847,2016-04-27 13:00:00,3,0.05,90,28
4388161847,2016-04-27 14:00:00,9,0.15,112,347
4388161847,2016-04-27 15:00:00,9,0.15,112,284
4388161847,2016-04-27 16:00:00,23,0.383333,178,856
4388161847,2016-04-27 17:00:00,52,0.866667,222,1183
4388161847,2016-04-27 18:00:00,121,2.016667,398,4037
4388161847,2016-04-27 19:00:00,19,0.316667,143,447
4388161847,2016-04-27 20:00:00,13,0.216667,123,357
4388161847,2016-04-27 21:00:00,10,0.166667,114,304
4388161847,2016-04-27 22:00:00,2,0.033333,86,12
4388161847,2016-04-27 23:00:00,2,0.033333,88,14
4388161847,2016-04-28 00:00:00,0,0.0,79,0
4388161847,2016-04-28 01:00:00,0,0.0,79,0
4388161847,2016-04-28 02:00:00,1,0.016667,80,10
4388161847,2016-04-28 03:00:00,0,0.0,79,0
4388161847,2016-04-28 04:00:00,1,0.016667,80,8
4388161847,2016-04-28 05:00:00,55,0.916667,226,1305
4388161847,2016-04-28 06:00:00,67,1.116667,286,2267
4388161847,2016-04-28 07:00:00,12,0.2,150,733
4388161847,2016-04-28 08:00:00,8,0.133333,118,265
4388161847,2016-04-28 09:00:00,6,0.1,94,52
4388161847,2016-04-28 10:00:00,16,0.266667,132,491
4388161847,2016-04-28 11:00:00,17,0.283333,136,593
4388161847,2016-04-28 12:00:00,4,0.066667,104,243
4388161847,2016-04-28 13:00:00,12,0.2,118,301
4388161847,2016-04-28 14:00:00,6,0.1,104,173
4388161847,2016-04-28 15:00:00,8,0.133333,103,191
4388161847,2016-04-28 16:00:00,30,0.5,204,1251
4388161847,2016-04-28 17:00:00,32,0.533333,196,1180
4388161847,2016-04-28 18:00:00,22,0.366667,153,680
4388161847,2016-04-28 19:00:00,8,0.133333,111,178
4388161847,2016-04-28 20:00:00,4,0.066667,102,153
4388161847,2016-04-28 21:00:00,0,0.0,78,0
4388161847,2016-04-28 22:00:00,0,0.0,78,0
4388161847,2016-04-28 23:00:00,0,0.0,78,0
4388161847,2016-04-29 00:00:00,0,0.0,78,0
4388161847,2016-04-29 01:00:00,0,0.0,78,0
4388161847,2016-04-29 02:00:00,0,0.0,78,0
4388161847,2016-04-29 03:00:00,0,0.0,78,0
4388161847,2016-04-29 04:00:00,0,0.0,78,0
4388161847,2016-04-29 05:00:00,44,0.733333,206,1015
4388161847,2016-04-29 06:00:00,68,1.133333,286,2168
4388161847,2016-04-29 07:00:00,18,0.3,157,795
4388161847,2016-04-29 08:00:00,6,0.1,100,178
4388161847,2016-04-29 09:00:00,9,0.15,107,242
4388161847,2016-04-29 10:00:00,10,0.166667,113,306
4388161847,2016-04-29 11:00:00,7,0.116667,102,210
4388161847,2016-04-29 12:00:00,10,0.166667,115,355
4388161847,2016-04-29 13:00:00,8,0.133333,113,316
4388161847,2016-04-29 14:00:00,10,0.166667,130,543
4388161847,2016-04-29 15:00:00,2,0.033333,104,25
4388161847,2016-04-29 16:00:00,7,0.116667,114,44
4388161847,2016-04-29 17:00:00,28,0.466667,180,894
4388161847,2016-04-29 18:00:00,24,0.4,160,726
4388161847,2016-04-29 19:00:00,8,0.133333,112,162
4388161847,2016-04-29 20:00:00,32,0.533333,180,946
4388161847,2016-04-29 21:00:00,5,0.083333,104,45
4388161847,2016-04-29 22:00:00,9,0.15,118,246
4388161847,2016-04-29 23:00:00,2,0.033333,87,16
4388161847,2016-04-30 00:00:00,1,0.016667,82,6
4388161847,2016-04-30 01:00:00,1,0.016667,81,7
4388161847,2016-04-30 02:00:00,2,0.033333,82,11
4388161847,2016-04-30 03:00:00,1,0.016667,81,11
4388161847,2016-04-30 04:00:00,0,0.0,79,0
4388161847,2016-04-30 05:00:00,2,0.033333,83,24
4388161847,2016-04-30 06:00:00,8,0.133333,103,185
4388161847,2016-04-30 07:00:00,7,0.116667,100,189
4388161847,2016-04-30 08:00:00,0,0.0,81,0
4388161847,2016-04-30 09:00:00,45,0.75,211,1349
4388161847,2016-04-30 10:00:00,10,0.166667,126,247
4388161847,2016-04-30 11:00:00,101,1.683333,366,2916
4388161847,2016-04-30 12:00:00,65,1.083333,313,2355
4388161847,2016-04-30 13:00:00,35,0.583333,203,1073
4388161847,2016-04-30 14:00:00,2,0.033333,84,35
4388161847,2016-04-30 15:00:00,7,0.116667,97,134
4388161847,2016-04-30 16:00:00,27,0.45,181,1016
4388161847,2016-04-30 17:00:00,10,0.166667,111,269
4388161847,2016-04-30 18:00:00,28,0.466667,168,746
4388161847,2016-04-30 19:00:00,10,0.166667,117,328
4388161847,2016-04-30 20:00:00,43,0.716667,233,1245
4388161847,2016-04-30 21:00:00,19,0.316667,135,353
4388161847,2016-04-30 22:00:00,2,0.033333,83,11
4388161847,2016-04-30 23:00:00,2,0.033333,84,23
4388161847,2016-05-01 00:00:00,1,0.016667,81,20
4388161847,2016-05-01 01:00:00,5,0.083333,89,51
4388161847,2016-05-01 02:00:00,0,0.0,78,0
4388161847,2016-05-01 03:00:00,1,0.016667,81,5
4388161847,2016-05-01 04:00:00,0,0.0,78,0
4388161847,2016-05-01 05:00:00,0,0.0,78,0
4388161847,2016-05-01 06:00:00,0,0.0,79,0
4388161847,2016-05-01 07:00:00,2,0.033333,83,21
4388161847,2016-05-01 08:00:00,67,1.116667,273,2564
4388161847,2016-05-01 09:00:00,10,0.166667,109,201
4388161847,2016-05-01 10:00:00,26,0.433333,186,1238
4388161847,2016-05-01 11:00:00,23,0.383333,165,846
4388161847,2016-05-01 12:00:00,25,0.416667,176,914
4388161847,2016-05-01 13:00:00,25,0.416667,170,904
4388161847,2016-05-01 14:00:00,2,0.033333,83,21
4388161847,2016-05-01 15:00:00,43,0.716667,202,1214
4388161847,2016-05-01 16:00:00,7,0.116667,114,362
4388161847,2016-05-01 17:00:00,16,0.266667,141,477
4388161847,2016-05-01 18:00:00,5,0.083333,114,142
4388161847,2016-05-01 19:00:00,23,0.383333,168,831
4388161847,2016-05-01 20:00:00,11,0.183333,106,181
4388161847,2016-05-01 21:00:00,7,0.116667,94,78
4388161847,2016-05-01 22:00:00,8,0.133333,100,185
4388161847,2016-05-01 23:00:00,0,0.0,78,0
4388161847,2016-05-02 00:00:00,4,0.066667,94,73
4388161847,2016-05-02 01:00:00,1,0.016667,81,9
4388161847,2016-05-02 02:00:00,0,0.0,79,0
4388161847,2016-05-02 03:00:00,0,0.0,79,0
4388161847,2016-05-02 04:00:00,0,0.0,78,0
4388161847,2016-05-02 05:00:00,8,0.133333,99,137
4388161847,2016-05-02 06:00:00,28,0.466667,182,712
4388161847,2016-05-02 07:00:00,14,0.233333,152,698
4388161847,2016-05-02 08:00:00,6,0.1,103,130
4388161847,2016-05-02 09:00:00,7,0.116667,103,201
4388161847,2016-05-02 10:00:00,10,0.166667,115,411
4388161847,2016-05-02 11:00:00,7,0.116667,106,231
4388161847,2016-05-02 12:00:00,9,0.15,117,437
4388161847,2016-05-02 13:00:00,8,0.133333,109,201
4388161847,2016-05-02 14:00:00,4,0.066667,98,139
4388161847,2016-05-02 15:00:00,5,0.083333,99,180
4388161847,2016-05-02 16:00:00,24,0.4,182,915
4388161847,2016-05-02 17:00:00,21,0.35,161,665
4388161847,2016-05-02 18:00:00,113,1.883333,536,4273
4388161847,2016-05-02 19:00:00,20,0.333333,176,322
4388161847,2016-05-02 20:00:00,12,0.2,123,181
4388161847,2016-05-02 21:00:00,10,0.166667,118,181
4388161847,2016-05-02 22:00:00,0,0.0,78,0
4388161847,2016-05-02 23:00:00,0,0.0,78,0
4388161847,2016-05-03 00:00:00,0,0.0,78,0
4388161847,2016-05-03 01:00:00,0,0.0,78,0
4388161847,2016-05-03 02:00:00,0,0.0,78,0
4388161847,2016-05-03 03:00:00,0,0.0,78,0
4388161847,2016-05-03 04:00:00,0,0.0,78,0
4388161847,2016-05-03 05:00:00,66,1.1,310,1620
4388161847,2016-05-03 06:00:00,61,1.016667,280,2252
4388161847,2016-05-03 07:00:00,12,0.2,129,457
4388161847,2016-05-03 08:00:00,8,0.133333,109,255
4388161847,2016-05-03 09:00:00,15,0.25,133,530
4388161847,2016-05-03 10:00:00,8,0.133333,107,232
4388161847,2016-05-03 11:00:00,8,0.133333,121,403
4388161847,2016-05-03 12:00:00,11,0.183333,129,513
4388161847,2016-05-03 13:00:00,6,0.1,99,91
4388161847,2016-05-03 14:00:00,8,0.133333,106,257
4388161847,2016-05-03 15:00:00,8,0.133333,104,195
4388161847,2016-05-03 16:00:00,28,0.466667,184,941
4388161847,2016-05-03 17:00:00,49,0.816667,217,1139
4388161847,2016-05-03 18:00:00,49,0.816667,283,1968
4388161847,2016-05-03 19:00:00,30,0.5,197,1228
4388161847,2016-05-03 20:00:00,18,0.3,123,325
4388161847,2016-05-03 21:00:00,10,0.166667,109,313
4388161847,2016-05-03 22:00:00,0,0.0,79,0
4388161847,2016-05-03 23:00:00,1,0.016667,80,8
4388161847,2016-05-04 00:00:00,2,0.033333,82,12
4388161847,2016-05-04 01:00:00,0,0.0,79,0
4388161847,2016-05-04 02:00:00,4,0.066667,90,49
4388161847,2016-05-04 03:00:00,0,0.0,78,0
4388161847,2016-05-04 04:00:00,0,0.0,79,0
4388161847,2016-05-04 05:00:00,28,0.466667,170,803
4388161847,2016-05-04 06:00:00,54,0.9,254,1720
4388161847,2016-05-04 07:00:00,13,0.216667,136,707
4388161847,2016-05-04 08:00:00,9,0.15,105,216
4388161847,2016-05-04 09:00:00,14,0.233333,124,391
4388161847,2016-05-04 10:00:00,11,0.183333,126,554
4388161847,2016-05-04 11:00:00,8,0.133333,125,420
4388161847,2016-05-04 12:00:00,15,0.25,138,537
4388161847,2016-05-04 13:00:00,9,0.15,109,188
4388161847,2016-05-04 14:00:00,9,0.15,105,223
4388161847,2016-05-04 15:00:00,5,0.083333,98,161
4388161847,2016-05-04 16:00:00,35,0.583333,200,1022
4388161847,2016-05-04 17:00:00,113,1.883333,392,3803
4388161847,2016-05-04 18:00:00,33,0.55,172,764
4388161847,2016-05-04 19:00:00,16,0.266667,124,370
4388161847,2016-05-04 20:00:00,15,0.25,125,371
4388161847,2016-05-04 21:00:00,0,0.0,80,0
4388161847,2016-05-04 22:00:00,5,0.083333,92,64
4388161847,2016-05-04 23:00:00,0,0.0,79,0
4388161847,2016-05-05 00:00:00,0,0.0,79,0
4388161847,2016-05-05 01:00:00,0,0.0,78,0
4388161847,2016-05-05 02:00:00,1,0.016667,81,11
4388161847,2016-05-05 03:00:00,4,0.066667,95,36
4388161847,2016-05-05 04:00:00,0,0.0,79,0
4388161847,2016-05-05 05:00:00,28,0.466667,156,582
4388161847,2016-05-05 06:00:00,60,1.0,275,2160
4388161847,2016-05-05 07:00:00,13,0.216667,125,488
4388161847,2016-05-05 08:00:00,12,0.2,118,381
4388161847,2016-05-05 09:00:00,3,0.05,88,44
4388161847,2016-05-05 10:00:00,9,0.15,113,408
4388161847,2016-05-05 11:00:00,6,0.1,111,344
4388161847,2016-05-05 12:00:00,11,0.183333,128,557
4388161847,2016-05-05 13:00:00,3,0.05,94,130
4388161847,2016-05-05 14:00:00,8,0.133333,106,241
4388161847,2016-05-05 15:00:00,11,0.183333,119,416
4388161847,2016-05-05 16:00:00,52,0.866667,229,1259
4388161847,2016-05-05 17:00:00,49,0.816667,225,1388
4388161847,2016-05-05 18:00:00,14,0.233333,121,387
4388161847,2016-05-05 19:00:00,18,0.3,135,534
4388161847,2016-05-05 20:00:00,11,0.183333,110,237
4388161847,2016-05-05 21:00:00,0,0.0,78,0
4388161847,2016-05-05 22:00:00,0,0.0,78,0
4388161847,2016-05-05 23:00:00,0,0.0,78,0
4388161847,2016-05-06 00:00:00,0,0.0,78,0
4388161847,2016-05-06 01:00:00,0,0.0,78,0
4388161847,2016-05-06 02:00:00,0,0.0,78,0
4388161847,2016-05-06 03:00:00,13,0.216667,119,263
4388161847,2016-05-06 04:00:00,22,0.366667,141,441
4388161847,2016-05-06 05:00:00,101,1.683333,390,2844
4388161847,2016-05-06 06:00:00,45,0.75,225,1560
4388161847,2016-05-06 07:00:00,14,0.233333,143,712
4388161847,2016-05-06 08:00:00,10,0.166667,108,213
4388161847,2016-05-06 09:00:00,11,0.183333,113,258
4388161847,2016-05-06 10:00:00,23,0.383333,156,787
4388161847,2016-05-06 11:00:00,7,0.116667,114,302
4388161847,2016-05-06 12:00:00,10,0.166667,118,255
4388161847,2016-05-06 13:00:00,5,0.083333,99,158
4388161847,2016-05-06 14:00:00,7,0.116667,104,211
4388161847,2016-05-06 15:00:00,14,0.233333,124,430
4388161847,2016-05-06 16:00:00,16,0.266667,150,524
4388161847,2016-05-06 17:00:00,7,0.116667,122,19
4388161847,2016-05-06 18:00:00,16,0.266667,148,442
4388161847,2016-05-06 19:00:00,6,0.1,115,92
4388161847,2016-05-06 20:00:00,96,1.6,339,2715
4388161847,2016-05-06 21:00:00,26,0.433333,181,936
4388161847,2016-05-06 22:00:00,2,0.033333,92,13
4388161847,2016-05-06 23:00:00,0,0.0,88,0
4388161847,2016-05-07 00:00:00,1,0.016667,82,6
4388161847,2016-05-07 01:00:00,4,0.066667,86,26
4388161847,2016-05-07 02:00:00,0,0.0,80,0
4388161847,2016-05-07 03:00:00,0,0.0,79,0
4388161847,2016-05-07 04:00:00,0,0.0,79,0
4388161847,2016-05-07 05:00:00,0,0.0,79,0
4388161847,2016-05-07 06:00:00,0,0.0,78,0
4388161847,2016-05-07 07:00:00,1,0.016667,80,4
4388161847,2016-05-07 08:00:00,30,0.5,161,947
4388161847,2016-05-07 09:00:00,92,1.533333,330,3345
4388161847,2016-05-07 10:00:00,19,0.316667,155,650
4388161847,2016-05-07 11:00:00,69,1.15,284,1972
4388161847,2016-05-07 12:00:00,129,2.15,436,4167
4388161847,2016-05-07 13:00:00,33,0.55,184,695
4388161847,2016-05-07 14:00:00,0,0.0,87,0
4388161847,2016-05-07 15:00:00,4,0.066667,92,149
4388161847,2016-05-07 16:00:00,111,1.85,394,3735
4388161847,2016-05-07 17:00:00,61,1.016667,279,1838
4388161847,2016-05-07 18:00:00,20,0.333333,155,676
4388161847,2016-05-07 19:00:00,53,0.883333,226,1853
4388161847,2016-05-07 20:00:00,67,1.116667,252,1991
4388161847,2016-05-07 21:00:00,22,0.366667,139,413
4388161847,2016-05-07 22:00:00,14,0.233333,122,287
4388161847,2016-05-07 23:00:00,2,0.033333,83,16
4388161847,2016-05-08 00:00:00,1,0.016667,81,10
4388161847,2016-05-08 01:00:00,0,0.0,79,0
4388161847,2016-05-08 02:00:00,1,0.016667,80,9
4388161847,2016-05-08 03:00:00,0,0.0,79,0
4388161847,2016-05-08 04:00:00,0,0.0,79,0
4388161847,2016-05-08 05:00:00,0,0.0,79,0
4388161847,2016-05-08 06:00:00,0,0.0,79,0
4388161847,2016-05-08 07:00:00,0,0.0,79,0
4388161847,2016-05-08 08:00:00,10,0.166667,110,292
4388161847,2016-05-08 09:00:00,13,0.216667,113,304
4388161847,2016-05-08 10:00:00,62,1.033333,361,2772
4388161847,2016-05-08 11:00:00,0,0.0,92,0
4388161847,2016-05-08 12:00:00,17,0.283333,129,393
4388161847,2016-05-08 13:00:00,100,1.666667,417,3075
4388161847,2016-05-08 14:00:00,70,1.166667,271,1304
4388161847,2016-05-08 15:00:00,14,0.233333,153,381
